ObjID, ObjX, ObjY, ObjLen, ObjWidth, ObjVel, ObjCourse;
1, -108.899, 1, 0.5, 0.5, 0, 0;
1, -108.899, 3, 0.5, 0.5, 0, 0;
1, -108.899, -1, 0.5, 0.5, 0, 0;
1, -109.704, 1, 0.5, 0.5, 0, 0;
1, -109.704, 3, 0.5, 0.5, 0, 0;
1, -109.704, -1, 0.5, 0.5, 0, 0;
1, -110.503, 1, 0.5, 0.5, 0, 0;
1, -110.503, 3, 0.5, 0.5, 0, 0;
1, -110.503, -1, 0.5, 0.5, 0, 0;
1, -111.295, 1, 0.5, 0.5, 0, 0;
1, -111.295, 3, 0.5, 0.5, 0, 0;
1, -111.295, -1, 0.5, 0.5, 0, 0;
1, -112.08, 1, 0.5, 0.5, 0, 0;
1, -112.08, 3, 0.5, 0.5, 0, 0;
1, -112.08, -1, 0.5, 0.5, 0, 0;
1, -112.859, 1, 0.5, 0.5, 0, 0;
1, -112.859, 3, 0.5, 0.5, 0, 0;
1, -112.859, -1, 0.5, 0.5, 0, 0;
1, -113.63, 1, 0.5, 0.5, 0, 0;
1, -113.63, 3, 0.5, 0.5, 0, 0;
1, -113.63, -1, 0.5, 0.5, 0, 0;
1, -114.394, 1, 0.5, 0.5, 0, 0;
1, -114.394, 3, 0.5, 0.5, 0, 0;
1, -114.394, -1, 0.5, 0.5, 0, 0;
1, -115.151, 1, 0.5, 0.5, 0, 0;
1, -115.151, 3, 0.5, 0.5, 0, 0;
1, -115.151, -1, 0.5, 0.5, 0, 0;
1, -115.901, 1, 0.5, 0.5, 0, 0;
1, -115.901, 3, 0.5, 0.5, 0, 0;
1, -115.901, -1, 0.5, 0.5, 0, 0;
1, -116.643, 1, 0.5, 0.5, 0, 0;
1, -116.643, 3, 0.5, 0.5, 0, 0;
1, -116.643, -1, 0.5, 0.5, 0, 0;
1, -117.378, 1, 0.5, 0.5, 0, 0;
1, -117.378, 3, 0.5, 0.5, 0, 0;
1, -117.378, -1, 0.5, 0.5, 0, 0;
1, -118.106, 1, 0.5, 0.5, 0, 0;
1, -118.106, 3, 0.5, 0.5, 0, 0;
1, -118.106, -1, 0.5, 0.5, 0, 0;
1, -118.827, 1, 0.5, 0.5, 0, 0;
1, -118.827, 3, 0.5, 0.5, 0, 0;
1, -118.827, -1, 0.5, 0.5, 0, 0;
1, -119.54, 1, 0.5, 0.5, 0, 0;
1, -119.54, 3, 0.5, 0.5, 0, 0;
1, -119.54, -1, 0.5, 0.5, 0, 0;
1, -120.245, 1, 0.5, 0.5, 0, 0;
1, -120.245, 3, 0.5, 0.5, 0, 0;
1, -120.245, -1, 0.5, 0.5, 0, 0;
1, -120.944, 1, 0.5, 0.5, 0, 0;
1, -120.944, 3, 0.5, 0.5, 0, 0;
1, -120.944, -1, 0.5, 0.5, 0, 0;
1, -121.634, 1, 0.5, 0.5, 0, 0;
1, -121.634, 3, 0.5, 0.5, 0, 0;
1, -121.634, -1, 0.5, 0.5, 0, 0;
1, -122.317, 1, 0.5, 0.5, 0, 0;
1, -122.317, 3, 0.5, 0.5, 0, 0;
1, -122.317, -1, 0.5, 0.5, 0, 0;
1, -122.993, 1, 0.5, 0.5, 0, 0;
1, -122.993, 3, 0.5, 0.5, 0, 0;
1, -122.993, -1, 0.5, 0.5, 0, 0;
1, -123.661, 1, 0.5, 0.5, 0, 0;
1, -123.661, 3, 0.5, 0.5, 0, 0;
1, -123.661, -1, 0.5, 0.5, 0, 0;
1, -124.321, 1, 0.5, 0.5, 0, 0;
1, -124.321, 3, 0.5, 0.5, 0, 0;
1, -124.321, -1, 0.5, 0.5, 0, 0;
1, -124.973, 1, 0.5, 0.5, 0, 0;
1, -124.973, 3, 0.5, 0.5, 0, 0;
1, -124.973, -1, 0.5, 0.5, 0, 0;
1, -125.618, 1, 0.5, 0.5, 0, 0;
1, -125.618, 3, 0.5, 0.5, 0, 0;
1, -125.618, -1, 0.5, 0.5, 0, 0;
1, -126.255, 1, 0.5, 0.5, 0, 0;
1, -126.255, 3, 0.5, 0.5, 0, 0;
1, -126.255, -1, 0.5, 0.5, 0, 0;
1, -126.885, 1, 0.5, 0.5, 0, 0;
1, -126.885, 3, 0.5, 0.5, 0, 0;
1, -126.885, -1, 0.5, 0.5, 0, 0;
1, -127.507, 1, 0.5, 0.5, 0, 0;
1, -127.507, 3, 0.5, 0.5, 0, 0;
1, -127.507, -1, 0.5, 0.5, 0, 0;
1, -128.121, 1, 0.5, 0.5, 0, 0;
1, -128.121, 3, 0.5, 0.5, 0, 0;
1, -128.121, -1, 0.5, 0.5, 0, 0;
1, -128.727, 1, 0.5, 0.5, 0, 0;
1, -128.727, 3, 0.5, 0.5, 0, 0;
1, -128.727, -1, 0.5, 0.5, 0, 0;
1, -129.325, 1, 0.5, 0.5, 0, 0;
1, -129.325, 3, 0.5, 0.5, 0, 0;
1, -129.325, -1, 0.5, 0.5, 0, 0;
1, -129.916, 1, 0.5, 0.5, 0, 0;
1, -129.916, 3, 0.5, 0.5, 0, 0;
1, -129.916, -1, 0.5, 0.5, 0, 0;
1, -130.499, 1, 0.5, 0.5, 0, 0;
1, -130.499, 3, 0.5, 0.5, 0, 0;
1, -130.499, -1, 0.5, 0.5, 0, 0;
1, -131.074, 1, 0.5, 0.5, 0, 0;
1, -131.074, 3, 0.5, 0.5, 0, 0;
1, -131.074, -1, 0.5, 0.5, 0, 0;
1, -131.642, 1, 0.5, 0.5, 0, 0;
1, -131.642, 3, 0.5, 0.5, 0, 0;
1, -131.642, -1, 0.5, 0.5, 0, 0;
1, -132.202, 1, 0.5, 0.5, 0, 0;
1, -132.202, 3, 0.5, 0.5, 0, 0;
1, -132.202, -1, 0.5, 0.5, 0, 0;
1, -132.754, 1, 0.5, 0.5, 0, 0;
1, -132.754, 3, 0.5, 0.5, 0, 0;
1, -132.754, -1, 0.5, 0.5, 0, 0;
1, -133.298, 1, 0.5, 0.5, 0, 0;
1, -133.298, 3, 0.5, 0.5, 0, 0;
1, -133.298, -1, 0.5, 0.5, 0, 0;
1, -133.834, 1, 0.5, 0.5, 0, 0;
1, -133.834, 3, 0.5, 0.5, 0, 0;
1, -133.834, -1, 0.5, 0.5, 0, 0;
1, -134.363, 1, 0.5, 0.5, 0, 0;
1, -134.363, 3, 0.5, 0.5, 0, 0;
1, -134.363, -1, 0.5, 0.5, 0, 0;
1, -134.884, 1, 0.5, 0.5, 0, 0;
1, -134.884, 3, 0.5, 0.5, 0, 0;
1, -134.884, -1, 0.5, 0.5, 0, 0;
1, -135.398, 1, 0.5, 0.5, 0, 0;
1, -135.398, 3, 0.5, 0.5, 0, 0;
1, -135.398, -1, 0.5, 0.5, 0, 0;
1, -135.904, 1, 0.5, 0.5, 0, 0;
1, -135.904, 3, 0.5, 0.5, 0, 0;
1, -135.904, -1, 0.5, 0.5, 0, 0;
1, -136.402, 1, 0.5, 0.5, 0, 0;
1, -136.402, 3, 0.5, 0.5, 0, 0;
1, -136.402, -1, 0.5, 0.5, 0, 0;
1, -136.892, 1, 0.5, 0.5, 0, 0;
1, -136.892, 3, 0.5, 0.5, 0, 0;
1, -136.892, -1, 0.5, 0.5, 0, 0;
1, -137.375, 1, 0.5, 0.5, 0, 0;
1, -137.375, 3, 0.5, 0.5, 0, 0;
1, -137.375, -1, 0.5, 0.5, 0, 0;
1, -137.851, 1, 0.5, 0.5, 0, 0;
1, -137.851, 3, 0.5, 0.5, 0, 0;
1, -137.851, -1, 0.5, 0.5, 0, 0;
1, -138.319, 1, 0.5, 0.5, 0, 0;
1, -138.319, 3, 0.5, 0.5, 0, 0;
1, -138.319, -1, 0.5, 0.5, 0, 0;
1, -138.779, 1, 0.5, 0.5, 0, 0;
1, -138.779, 3, 0.5, 0.5, 0, 0;
1, -138.779, -1, 0.5, 0.5, 0, 0;
1, -139.232, 1, 0.5, 0.5, 0, 0;
1, -139.232, 3, 0.5, 0.5, 0, 0;
1, -139.232, -1, 0.5, 0.5, 0, 0;
1, -139.677, 1, 0.5, 0.5, 0, 0;
1, -139.677, 3, 0.5, 0.5, 0, 0;
1, -139.677, -1, 0.5, 0.5, 0, 0;
1, -140.115, 1, 0.5, 0.5, 0, 0;
1, -140.115, 3, 0.5, 0.5, 0, 0;
1, -140.115, -1, 0.5, 0.5, 0, 0;
1, -140.546, 1, 0.5, 0.5, 0, 0;
1, -140.546, 3, 0.5, 0.5, 0, 0;
1, -140.546, -1, 0.5, 0.5, 0, 0;
1, -140.969, 1, 0.5, 0.5, 0, 0;
1, -140.969, 3, 0.5, 0.5, 0, 0;
1, -140.969, -1, 0.5, 0.5, 0, 0;
1, -141.385, 1, 0.5, 0.5, 0, 0;
1, -141.385, 3, 0.5, 0.5, 0, 0;
1, -141.385, -1, 0.5, 0.5, 0, 0;
1, -141.793, 1, 0.5, 0.5, 0, 0;
1, -141.793, 3, 0.5, 0.5, 0, 0;
1, -141.793, -1, 0.5, 0.5, 0, 0;
1, -142.195, 1, 0.5, 0.5, 0, 0;
1, -142.195, 3, 0.5, 0.5, 0, 0;
1, -142.195, -1, 0.5, 0.5, 0, 0;
1, -142.589, 1, 0.5, 0.5, 0, 0;
1, -142.589, 3, 0.5, 0.5, 0, 0;
1, -142.589, -1, 0.5, 0.5, 0, 0;
1, -142.976, 1, 0.5, 0.5, 0, 0;
1, -142.976, 3, 0.5, 0.5, 0, 0;
1, -142.976, -1, 0.5, 0.5, 0, 0;
1, -143.356, 1, 0.5, 0.5, 0, 0;
1, -143.356, 3, 0.5, 0.5, 0, 0;
1, -143.356, -1, 0.5, 0.5, 0, 0;
1, -143.729, 1, 0.5, 0.5, 0, 0;
1, -143.729, 3, 0.5, 0.5, 0, 0;
1, -143.729, -1, 0.5, 0.5, 0, 0;
1, -144.095, 1, 0.5, 0.5, 0, 0;
1, -144.095, 3, 0.5, 0.5, 0, 0;
1, -144.095, -1, 0.5, 0.5, 0, 0;
1, -144.454, 1, 0.5, 0.5, 0, 0;
1, -144.454, 3, 0.5, 0.5, 0, 0;
1, -144.454, -1, 0.5, 0.5, 0, 0;
1, -144.806, 1, 0.5, 0.5, 0, 0;
1, -144.806, 3, 0.5, 0.5, 0, 0;
1, -144.806, -1, 0.5, 0.5, 0, 0;
1, -145.151, 1, 0.5, 0.5, 0, 0;
1, -145.151, 3, 0.5, 0.5, 0, 0;
1, -145.151, -1, 0.5, 0.5, 0, 0;
1, -145.489, 1, 0.5, 0.5, 0, 0;
1, -145.489, 3, 0.5, 0.5, 0, 0;
1, -145.489, -1, 0.5, 0.5, 0, 0;
1, -145.821, 1, 0.5, 0.5, 0, 0;
1, -145.821, 3, 0.5, 0.5, 0, 0;
1, -145.821, -1, 0.5, 0.5, 0, 0;
1, -146.146, 1, 0.5, 0.5, 0, 0;
1, -146.146, 3, 0.5, 0.5, 0, 0;
1, -146.146, -1, 0.5, 0.5, 0, 0;
1, -146.464, 1, 0.5, 0.5, 0, 0;
1, -146.464, 3, 0.5, 0.5, 0, 0;
1, -146.464, -1, 0.5, 0.5, 0, 0;
1, -146.776, 1, 0.5, 0.5, 0, 0;
1, -146.776, 3, 0.5, 0.5, 0, 0;
1, -146.776, -1, 0.5, 0.5, 0, 0;
1, -147.081, 1, 0.5, 0.5, 0, 0;
1, -147.081, 3, 0.5, 0.5, 0, 0;
1, -147.081, -1, 0.5, 0.5, 0, 0;
1, -147.38, 1, 0.5, 0.5, 0, 0;
1, -147.38, 3, 0.5, 0.5, 0, 0;
1, -147.38, -1, 0.5, 0.5, 0, 0;
1, -147.672, 1, 0.5, 0.5, 0, 0;
1, -147.672, 3, 0.5, 0.5, 0, 0;
1, -147.672, -1, 0.5, 0.5, 0, 0;
1, -147.958, 1, 0.5, 0.5, 0, 0;
1, -147.958, 3, 0.5, 0.5, 0, 0;
1, -147.958, -1, 0.5, 0.5, 0, 0;
1, -148.237, 1, 0.5, 0.5, 0, 0;
1, -148.237, 3, 0.5, 0.5, 0, 0;
1, -148.237, -1, 0.5, 0.5, 0, 0;
1, -148.51, 1, 0.5, 0.5, 0, 0;
1, -148.51, 3, 0.5, 0.5, 0, 0;
1, -148.51, -1, 0.5, 0.5, 0, 0;
1, -148.778, 1, 0.5, 0.5, 0, 0;
1, -148.778, 3, 0.5, 0.5, 0, 0;
1, -148.778, -1, 0.5, 0.5, 0, 0;
1, -149.039, 1, 0.5, 0.5, 0, 0;
1, -149.039, 3, 0.5, 0.5, 0, 0;
1, -149.039, -1, 0.5, 0.5, 0, 0;
1, -149.294, 1, 0.5, 0.5, 0, 0;
1, -149.294, 3, 0.5, 0.5, 0, 0;
1, -149.294, -1, 0.5, 0.5, 0, 0;
1, -149.543, 1, 0.5, 0.5, 0, 0;
1, -149.543, 3, 0.5, 0.5, 0, 0;
1, -149.543, -1, 0.5, 0.5, 0, 0;
1, -149.786, 1, 0.5, 0.5, 0, 0;
1, -149.786, 3, 0.5, 0.5, 0, 0;
1, -149.786, -1, 0.5, 0.5, 0, 0;
1, -150.023, 1, 0.5, 0.5, 0, 0;
1, -150.023, 3, 0.5, 0.5, 0, 0;
1, -150.023, -1, 0.5, 0.5, 0, 0;
1, -150.255, 1, 0.5, 0.5, 0, 0;
1, -150.255, 3, 0.5, 0.5, 0, 0;
1, -150.255, -1, 0.5, 0.5, 0, 0;
1, -150.48, 1, 0.5, 0.5, 0, 0;
1, -150.48, 3, 0.5, 0.5, 0, 0;
1, -150.48, -1, 0.5, 0.5, 0, 0;
1, -150.701, 1, 0.5, 0.5, 0, 0;
1, -150.701, 3, 0.5, 0.5, 0, 0;
1, -150.701, -1, 0.5, 0.5, 0, 0;
1, -150.915, 1, 0.5, 0.5, 0, 0;
1, -150.915, 3, 0.5, 0.5, 0, 0;
1, -150.915, -1, 0.5, 0.5, 0, 0;
1, -151.124, 1, 0.5, 0.5, 0, 0;
1, -151.124, 3, 0.5, 0.5, 0, 0;
1, -151.124, -1, 0.5, 0.5, 0, 0;
1, -151.328, 1, 0.5, 0.5, 0, 0;
1, -151.328, 3, 0.5, 0.5, 0, 0;
1, -151.328, -1, 0.5, 0.5, 0, 0;
1, -151.526, 1, 0.5, 0.5, 0, 0;
1, -151.526, 3, 0.5, 0.5, 0, 0;
1, -151.526, -1, 0.5, 0.5, 0, 0;
1, -151.719, 1, 0.5, 0.5, 0, 0;
1, -151.719, 3, 0.5, 0.5, 0, 0;
1, -151.719, -1, 0.5, 0.5, 0, 0;
1, -151.907, 1, 0.5, 0.5, 0, 0;
1, -151.907, 3, 0.5, 0.5, 0, 0;
1, -151.907, -1, 0.5, 0.5, 0, 0;
1, -152.09, 1, 0.5, 0.5, 0, 0;
1, -152.09, 3, 0.5, 0.5, 0, 0;
1, -152.09, -1, 0.5, 0.5, 0, 0;
1, -152.267, 1, 0.5, 0.5, 0, 0;
1, -152.267, 3, 0.5, 0.5, 0, 0;
1, -152.267, -1, 0.5, 0.5, 0, 0;
1, -152.44, 1, 0.5, 0.5, 0, 0;
1, -152.44, 3, 0.5, 0.5, 0, 0;
1, -152.44, -1, 0.5, 0.5, 0, 0;
1, -152.608, 1, 0.5, 0.5, 0, 0;
1, -152.608, 3, 0.5, 0.5, 0, 0;
1, -152.608, -1, 0.5, 0.5, 0, 0;
1, -152.77, 1, 0.5, 0.5, 0, 0;
1, -152.77, 3, 0.5, 0.5, 0, 0;
1, -152.77, -1, 0.5, 0.5, 0, 0;
1, -152.929, 1, 0.5, 0.5, 0, 0;
1, -152.929, 3, 0.5, 0.5, 0, 0;
1, -152.929, -1, 0.5, 0.5, 0, 0;
1, -153.082, 1, 0.5, 0.5, 0, 0;
1, -153.082, 3, 0.5, 0.5, 0, 0;
1, -153.082, -1, 0.5, 0.5, 0, 0;
1, -153.231, 1, 0.5, 0.5, 0, 0;
1, -153.231, 3, 0.5, 0.5, 0, 0;
1, -153.231, -1, 0.5, 0.5, 0, 0;
1, -153.375, 1, 0.5, 0.5, 0, 0;
1, -153.375, 3, 0.5, 0.5, 0, 0;
1, -153.375, -1, 0.5, 0.5, 0, 0;
1, -153.515, 1, 0.5, 0.5, 0, 0;
1, -153.515, 3, 0.5, 0.5, 0, 0;
1, -153.515, -1, 0.5, 0.5, 0, 0;
1, -153.65, 1, 0.5, 0.5, 0, 0;
1, -153.65, 3, 0.5, 0.5, 0, 0;
1, -153.65, -1, 0.5, 0.5, 0, 0;
1, -153.781, 1, 0.5, 0.5, 0, 0;
1, -153.781, 3, 0.5, 0.5, 0, 0;
1, -153.781, -1, 0.5, 0.5, 0, 0;
1, -153.908, 1, 0.5, 0.5, 0, 0;
1, -153.908, 3, 0.5, 0.5, 0, 0;
1, -153.908, -1, 0.5, 0.5, 0, 0;
1, -154.028, 1, 0.5, 0.5, 0, 0;
1, -154.028, 3, 0.5, 0.5, 0, 0;
1, -154.028, -1, 0.5, 0.5, 0, 0;
1, -154.143, 1, 0.5, 0.5, 0, 0;
1, -154.143, 3, 0.5, 0.5, 0, 0;
1, -154.143, -1, 0.5, 0.5, 0, 0;
1, -154.258, 1, 0.5, 0.5, 0, 0;
1, -154.258, 3, 0.5, 0.5, 0, 0;
1, -154.258, -1, 0.5, 0.5, 0, 0;
1, -154.373, 1, 0.5, 0.5, 0, 0;
1, -154.373, 3, 0.5, 0.5, 0, 0;
1, -154.373, -1, 0.5, 0.5, 0, 0;
1, -154.484, 1, 0.5, 0.5, 0, 0;
1, -154.484, 3, 0.5, 0.5, 0, 0;
1, -154.484, -1, 0.5, 0.5, 0, 0;
1, -154.59, 1, 0.5, 0.5, 0, 0;
1, -154.59, 3, 0.5, 0.5, 0, 0;
1, -154.59, -1, 0.5, 0.5, 0, 0;
1, -154.69, 1, 0.5, 0.5, 0, 0;
1, -154.69, 3, 0.5, 0.5, 0, 0;
1, -154.69, -1, 0.5, 0.5, 0, 0;
1, -154.784, 1, 0.5, 0.5, 0, 0;
1, -154.784, 3, 0.5, 0.5, 0, 0;
1, -154.784, -1, 0.5, 0.5, 0, 0;
1, -154.874, 1, 0.5, 0.5, 0, 0;
1, -154.874, 3, 0.5, 0.5, 0, 0;
1, -154.874, -1, 0.5, 0.5, 0, 0;
1, -154.957, 1, 0.5, 0.5, 0, 0;
1, -154.957, 3, 0.5, 0.5, 0, 0;
1, -154.957, -1, 0.5, 0.5, 0, 0;
1, -155.036, 1, 0.5, 0.5, 0, 0;
1, -155.036, 3, 0.5, 0.5, 0, 0;
1, -155.036, -1, 0.5, 0.5, 0, 0;
1, -155.109, 1, 0.5, 0.5, 0, 0;
1, -155.109, 3, 0.5, 0.5, 0, 0;
1, -155.109, -1, 0.5, 0.5, 0, 0;
1, -155.178, 1, 0.5, 0.5, 0, 0;
1, -155.178, 3, 0.5, 0.5, 0, 0;
1, -155.178, -1, 0.5, 0.5, 0, 0;
1, -155.243, 1, 0.5, 0.5, 0, 0;
1, -155.243, 3, 0.5, 0.5, 0, 0;
1, -155.243, -1, 0.5, 0.5, 0, 0;
1, -155.304, 1, 0.5, 0.5, 0, 0;
1, -155.304, 3, 0.5, 0.5, 0, 0;
1, -155.304, -1, 0.5, 0.5, 0, 0;
1, -155.361, 1, 0.5, 0.5, 0, 0;
1, -155.361, 3, 0.5, 0.5, 0, 0;
1, -155.361, -1, 0.5, 0.5, 0, 0;
1, -155.417, 1, 0.5, 0.5, 0, 0;
1, -155.417, 3, 0.5, 0.5, 0, 0;
1, -155.417, -1, 0.5, 0.5, 0, 0;
1, -155.47, 1, 0.5, 0.5, 0, 0;
1, -155.47, 3, 0.5, 0.5, 0, 0;
1, -155.47, -1, 0.5, 0.5, 0, 0;
1, -155.521, 1, 0.5, 0.5, 0, 0;
1, -155.521, 3, 0.5, 0.5, 0, 0;
1, -155.521, -1, 0.5, 0.5, 0, 0;
1, -155.57, 1, 0.5, 0.5, 0, 0;
1, -155.57, 3, 0.5, 0.5, 0, 0;
1, -155.57, -1, 0.5, 0.5, 0, 0;
1, -155.618, 1, 0.5, 0.5, 0, 0;
1, -155.618, 3, 0.5, 0.5, 0, 0;
1, -155.618, -1, 0.5, 0.5, 0, 0;
1, -155.665, 1, 0.5, 0.5, 0, 0;
1, -155.665, 3, 0.5, 0.5, 0, 0;
1, -155.665, -1, 0.5, 0.5, 0, 0;
1, -155.71, 1, 0.5, 0.5, 0, 0;
1, -155.71, 3, 0.5, 0.5, 0, 0;
1, -155.71, -1, 0.5, 0.5, 0, 0;
1, -155.753, 1, 0.5, 0.5, 0, 0;
1, -155.753, 3, 0.5, 0.5, 0, 0;
1, -155.753, -1, 0.5, 0.5, 0, 0;
1, -155.796, 1, 0.5, 0.5, 0, 0;
1, -155.796, 3, 0.5, 0.5, 0, 0;
1, -155.796, -1, 0.5, 0.5, 0, 0;
1, -155.837, 1, 0.5, 0.5, 0, 0;
1, -155.837, 3, 0.5, 0.5, 0, 0;
1, -155.837, -1, 0.5, 0.5, 0, 0;
1, -155.878, 1, 0.5, 0.5, 0, 0;
1, -155.878, 3, 0.5, 0.5, 0, 0;
1, -155.878, -1, 0.5, 0.5, 0, 0;
1, -155.917, 1, 0.5, 0.5, 0, 0;
1, -155.917, 3, 0.5, 0.5, 0, 0;
1, -155.917, -1, 0.5, 0.5, 0, 0;
1, -155.956, 1, 0.5, 0.5, 0, 0;
1, -155.956, 3, 0.5, 0.5, 0, 0;
1, -155.956, -1, 0.5, 0.5, 0, 0;
1, -155.993, 1, 0.5, 0.5, 0, 0;
1, -155.993, 3, 0.5, 0.5, 0, 0;
1, -155.993, -1, 0.5, 0.5, 0, 0;
1, -156.029, 1, 0.5, 0.5, 0, 0;
1, -156.029, 3, 0.5, 0.5, 0, 0;
1, -156.029, -1, 0.5, 0.5, 0, 0;
1, -156.064, 1, 0.5, 0.5, 0, 0;
1, -156.064, 3, 0.5, 0.5, 0, 0;
1, -156.064, -1, 0.5, 0.5, 0, 0;
1, -156.095, 1, 0.5, 0.5, 0, 0;
1, -156.095, 3, 0.5, 0.5, 0, 0;
1, -156.095, -1, 0.5, 0.5, 0, 0;
1, -156.123, 1, 0.5, 0.5, 0, 0;
1, -156.123, 3, 0.5, 0.5, 0, 0;
1, -156.123, -1, 0.5, 0.5, 0, 0;
1, -156.146, 1, 0.5, 0.5, 0, 0;
1, -156.146, 3, 0.5, 0.5, 0, 0;
1, -156.146, -1, 0.5, 0.5, 0, 0;
1, -156.164, 1, 0.5, 0.5, 0, 0;
1, -156.164, 3, 0.5, 0.5, 0, 0;
1, -156.164, -1, 0.5, 0.5, 0, 0;
1, -156.185, 1, 0.5, 0.5, 0, 0;
1, -156.185, 3, 0.5, 0.5, 0, 0;
1, -156.185, -1, 0.5, 0.5, 0, 0;
1, -156.209, 1, 0.5, 0.5, 0, 0;
1, -156.209, 3, 0.5, 0.5, 0, 0;
1, -156.209, -1, 0.5, 0.5, 0, 0;
1, -156.236, 1, 0.5, 0.5, 0, 0;
1, -156.236, 3, 0.5, 0.5, 0, 0;
1, -156.236, -1, 0.5, 0.5, 0, 0;
1, -156.264, 1, 0.5, 0.5, 0, 0;
1, -156.264, 3, 0.5, 0.5, 0, 0;
1, -156.264, -1, 0.5, 0.5, 0, 0;
1, -156.293, 1, 0.5, 0.5, 0, 0;
1, -156.293, 3, 0.5, 0.5, 0, 0;
1, -156.293, -1, 0.5, 0.5, 0, 0;
1, -156.321, 1, 0.5, 0.5, 0, 0;
1, -156.321, 3, 0.5, 0.5, 0, 0;
1, -156.321, -1, 0.5, 0.5, 0, 0;
1, -156.346, 1, 0.5, 0.5, 0, 0;
1, -156.346, 3, 0.5, 0.5, 0, 0;
1, -156.346, -1, 0.5, 0.5, 0, 0;
1, -156.366, 1, 0.5, 0.5, 0, 0;
1, -156.366, 3, 0.5, 0.5, 0, 0;
1, -156.366, -1, 0.5, 0.5, 0, 0;
1, -156.382, 1, 0.5, 0.5, 0, 0;
1, -156.382, 3, 0.5, 0.5, 0, 0;
1, -156.382, -1, 0.5, 0.5, 0, 0;
1, -156.4, 1, 0.5, 0.5, 0, 0;
1, -156.4, 3, 0.5, 0.5, 0, 0;
1, -156.4, -1, 0.5, 0.5, 0, 0;
1, -156.416, 1, 0.5, 0.5, 0, 0;
1, -156.416, 3, 0.5, 0.5, 0, 0;
1, -156.416, -1, 0.5, 0.5, 0, 0;
1, -156.428, 1, 0.5, 0.5, 0, 0;
1, -156.428, 3, 0.5, 0.5, 0, 0;
1, -156.428, -1, 0.5, 0.5, 0, 0;
1, -156.439, 1, 0.5, 0.5, 0, 0;
1, -156.439, 3, 0.5, 0.5, 0, 0;
1, -156.439, -1, 0.5, 0.5, 0, 0;
1, -156.448, 1, 0.5, 0.5, 0, 0;
1, -156.448, 3, 0.5, 0.5, 0, 0;
1, -156.448, -1, 0.5, 0.5, 0, 0;
1, -156.456, 1, 0.5, 0.5, 0, 0;
1, -156.456, 3, 0.5, 0.5, 0, 0;
1, -156.456, -1, 0.5, 0.5, 0, 0;
1, -156.463, 1, 0.5, 0.5, 0, 0;
1, -156.463, 3, 0.5, 0.5, 0, 0;
1, -156.463, -1, 0.5, 0.5, 0, 0;
1, -156.467, 1, 0.5, 0.5, 0, 0;
1, -156.467, 3, 0.5, 0.5, 0, 0;
1, -156.467, -1, 0.5, 0.5, 0, 0;
1, -156.47, 1, 0.5, 0.5, 0, 0;
1, -156.47, 3, 0.5, 0.5, 0, 0;
1, -156.47, -1, 0.5, 0.5, 0, 0;
1, -156.472, 1, 0.5, 0.5, 0, 0;
1, -156.472, 3, 0.5, 0.5, 0, 0;
1, -156.472, -1, 0.5, 0.5, 0, 0;
1, -156.474, 1, 0.5, 0.5, 0, 0;
1, -156.474, 3, 0.5, 0.5, 0, 0;
1, -156.474, -1, 0.5, 0.5, 0, 0;
1, -156.477, 1, 0.5, 0.5, 0, 0;
1, -156.477, 3, 0.5, 0.5, 0, 0;
1, -156.477, -1, 0.5, 0.5, 0, 0;
1, -156.48, 1, 0.5, 0.5, 0, 0;
1, -156.48, 3, 0.5, 0.5, 0, 0;
1, -156.48, -1, 0.5, 0.5, 0, 0;
1, -156.483, 1, 0.5, 0.5, 0, 0;
1, -156.483, 3, 0.5, 0.5, 0, 0;
1, -156.483, -1, 0.5, 0.5, 0, 0;
1, -156.483, 1, 0.5, 0.5, 0, 0;
1, -156.483, 3, 0.5, 0.5, 0, 0;
1, -156.483, -1, 0.5, 0.5, 0, 0;
1, -156.485, 1, 0.5, 0.5, 0, 0;
1, -156.485, 3, 0.5, 0.5, 0, 0;
1, -156.485, -1, 0.5, 0.5, 0, 0;
1, -156.492, 1, 0.5, 0.5, 0, 0;
1, -156.492, 3, 0.5, 0.5, 0, 0;
1, -156.492, -1, 0.5, 0.5, 0, 0;
1, -156.506, 1, 0.5, 0.5, 0, 0;
1, -156.506, 3, 0.5, 0.5, 0, 0;
1, -156.506, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
1, -156.512, 1, 0.5, 0.5, 0, 0;
1, -156.512, 3, 0.5, 0.5, 0, 0;
1, -156.512, -1, 0.5, 0.5, 0, 0;
